,Index,TimeStamp(s),Description,EventCategory,InfoCategory,ImpactsResource,Component,Layer,Member,Resource
3790,328771,79020.335645,Event_Step_EchoPersistenceLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Persistence,Echo2dPostProcess
3791,328874,79020.362914,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3792,328912,79020.3784,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3793,329022,79020.619539,Event_Step_EchoCompressionLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Compression,Echo2dPostProcess
3794,329119,79020.646286,Event_Set_EchoChromaMapLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,EchoChromaMap,Echo2dPostProcess
3795,329216,79020.672922,Event_Step_EchoPersistenceLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Persistence,Echo2dPostProcess
3796,329291,79020.697084,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3797,329351,79020.922534,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
3798,329399,79020.957136,Event_SetThumbnailForReview,Information,UIEvent,True,Im,Applications,SetThumbnailForReview,ThumbnailOperations
3799,329636,79080.267051,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3800,329811,79080.369948,Event_Step_EchoCompressionLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Compression,Echo2dPostProcess
3801,329908,79080.398672,Event_Set_EchoChromaMapLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,EchoChromaMap,Echo2dPostProcess
3802,330005,79080.424337,Event_Step_EchoPersistenceLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Persistence,Echo2dPostProcess
3803,330060,79080.438925,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3804,330235,79080.545331,Event_Step_EchoCompressionLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Compression,Echo2dPostProcess
3805,330332,79080.568563,Event_Set_EchoChromaMapLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,EchoChromaMap,Echo2dPostProcess
3806,330429,79080.596713,Event_Step_EchoPersistenceLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Persistence,Echo2dPostProcess
3807,330484,79080.608678,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3808,330598,79080.686456,Event_Do_EndExam,Information,UIEvent,True,StudyManagement,Applications,EndExamState,EndExam
3809,330612,79080.810588,Event_Confirm_EndExam,Information,UIEvent,True,StudyManagement,Applications,ConfirmEndExam,DialogEventsData
3810,330634,79080.870273,Event_Save_DefaultStudy,Information,UIEvent,True,StudyManagement,Applications,SaveAndStartNewExam,DialogEventsData
3811,330679,79080.966955,Event_Set_PatientDataEntry,Information,UIEvent,True,Workflow,Applications,Patient,UserWorkflowControls
3812,330680,79080.975963,TSP activated,Information,TspUsage,False,NA,NA,NA,NA
3813,330789,79140.082743,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3814,330870,79200.217304,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3815,330956,79200.720905,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3816,331046,79260.508184,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3817,331118,79320.009994,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3818,331209,79320.527051,Event_Step_EchoPersistenceLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Persistence,Echo2dPostProcess
3819,331316,79320.555262,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3820,331354,79320.574436,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3821,331435,79320.796002,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3822,331524,79380.586918,Event_Step_EchoPersistenceLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Persistence,Echo2dPostProcess
3823,331631,79380.614134,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3824,331669,79380.639274,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3825,331721,79980.649452,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3826,331779,79980.878418,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3827,331851,80040.392624,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3828,331927,80040.899758,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3829,332001,80160.030027,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
3830,332049,80160.084612,Event_SetThumbnailForReview,Information,UIEvent,True,Im,Applications,SetThumbnailForReview,ThumbnailOperations
3831,332211,80160.182418,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3832,332292,80160.445227,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3833,332364,80160.989981,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3834,332450,80220.502336,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3835,332540,80280.290711,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3836,332612,80280.787419,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3837,332703,80340.29256,Event_Step_EchoCompressionLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Compression,Echo2dPostProcess
3838,332810,80340.319407,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3839,332848,80340.334909,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3840,332893,80340.557967,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3841,332988,80400.348114,Event_Step_EchoCompressionLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Compression,Echo2dPostProcess
3842,333095,80400.374459,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3843,333133,80400.388677,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3844,333179,81000.402961,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3845,333237,81000.641527,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3846,333309,81060.155476,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3847,333385,81060.664616,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3848,333455,81120.447818,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
3849,333503,81120.518958,Event_SetThumbnailForReview,Information,UIEvent,True,Im,Applications,SetThumbnailForReview,ThumbnailOperations
3850,333665,81120.62264,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3851,333746,81120.892941,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3852,333818,81180.438933,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3853,333904,81180.948576,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3854,333994,81240.735706,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3855,334072,81300.228901,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3856,334163,81300.742808,Event_Step_EchoXResLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,XResLevel,Echo2dPostProcess
3857,334270,81300.770189,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3858,334308,81300.786768,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3859,334353,81360.009924,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3860,334442,81360.796234,Event_Step_EchoXResLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,XResLevel,Echo2dPostProcess
3861,334549,81360.820981,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3862,334587,81360.840578,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3863,334633,81960.853573,Event_Acquire2,Information,UIEvent,True,Im,Applications,Acquire2,ImageAcquire
3864,334691,82020.084473,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3865,334763,82020.596544,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3866,334839,82080.117275,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3867,334909,82080.896956,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
3868,334957,82080.978854,Event_SetThumbnailForReview,Information,UIEvent,True,Im,Applications,SetThumbnailForReview,ThumbnailOperations
3869,335119,82140.078703,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3870,335200,82140.347337,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3871,335278,82140.898485,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3872,335364,82200.398638,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3873,335454,82260.192148,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3874,335526,82260.68603,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3875,335617,82320.204944,Event_Step_EchoGainLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Gain,Echo2dPostProcess
3876,335665,82320.219302,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3877,335758,82380.011368,Event_Step_EchoGainLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,Gain,Echo2dPostProcess
3878,335806,82380.026562,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3879,335889,82380.530094,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3880,336018,82380.799876,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3881,336136,82440.061135,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3882,336226,82440.846716,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3883,336298,82500.342393,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3884,336389,82500.852252,Event_Set_EchoChromaMapLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,EchoChromaMap,Echo2dPostProcess
3885,336437,82500.867814,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3886,336530,82560.652981,Event_Set_EchoChromaMapLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,EchoChromaMap,Echo2dPostProcess
3887,336578,82560.666723,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3888,336661,82620.163148,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3889,336779,82620.424548,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3890,336869,82680.213134,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3891,336941,82680.71223,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3892,337032,82740.227412,Event_Set_EchoGrayMapLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,EchoGrayMap,Echo2dPostProcess
3893,337080,82740.242815,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3894,337173,82800.026062,Event_Set_EchoGrayMapLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,EchoGrayMap,Echo2dPostProcess
3895,337221,82800.041517,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3896,337304,82800.53685,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3897,337422,82800.799833,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3898,337512,82860.588535,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3899,337584,82920.08652,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3900,337675,82920.597427,Event_Set_DisplayZoomMagnification0,Information,UIEvent,True,ImagingAppDisplay,Applications,DisplayZoomMagnification,Echo2dPostProcess
3901,337723,82920.621878,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3902,337816,82980.415596,Event_Set_DisplayZoomMagnification0,Information,UIEvent,True,ImagingAppDisplay,Applications,DisplayZoomMagnification,Echo2dPostProcess
3903,337864,82980.429034,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3904,337947,82980.930044,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3905,338065,83040.194841,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3906,338161,83040.983448,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3907,338233,83100.498226,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3908,338324,83160.010646,Event_Set_HorizontalOrientation0,Information,UIEvent,True,ImagingAppDisplay,Applications,HorizontalOrientation,Echo2dPostProcess
3909,338372,83160.025631,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3910,338465,83160.810398,Event_Set_HorizontalOrientation0,Information,UIEvent,True,ImagingAppDisplay,Applications,HorizontalOrientation,Echo2dPostProcess
3911,338513,83160.82343,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3912,338596,83220.324547,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3913,338714,83220.585023,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3914,338804,83280.370701,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3915,338876,83280.867958,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3916,338967,83340.382271,Event_Set_VerticalOrientation0,Information,UIEvent,True,ImagingAppDisplay,Applications,VerticalOrientation,Echo2dPostProcess
3917,339015,83340.399072,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3918,339112,83400.535137,Event_Set_VerticalOrientation0,Information,UIEvent,True,ImagingAppDisplay,Applications,VerticalOrientation,Echo2dPostProcess
3919,339160,83400.549277,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3920,339237,83460.048674,Event_Set_Color,Information,UIEvent,True,WorkflowImagingModes,Applications,Color,ActiveMode
3921,339430,83460.621718,Event_Set_ActiveTsp1,Information,UIEvent,True,PresetsAndTransducers,Applications,Presets,TspsPerConnection
3922,339431,83460.629164,TSP activated,Information,TspUsage,False,NA,NA,NA,NA
3923,339499,83460.691134,Event_Set_AutoScan0,Information,UIEvent,True,ImagingAppDisplay,Applications,AutoScan,Echo2dPostProcess
3924,339542,83460.70418,Event_Set_DisplayZoomMagnification0,Information,UIEvent,True,ImagingAppDisplay,Applications,DisplayZoomMagnification,Echo2dPostProcess
3925,339590,83460.719076,Event_Set_Color,Information,UIEvent,True,WorkflowImagingModes,Applications,Color,ActiveMode
3926,339685,83520.866504,Event_Set_Color,Information,UIEvent,True,WorkflowImagingModes,Applications,Color,ActiveMode
3927,339780,83580.669875,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3928,339852,83640.165339,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3929,339921,83640.660595,Event_Do_EndExam,Information,UIEvent,True,StudyManagement,Applications,EndExamState,EndExam
3930,339936,83640.684459,Event_Confirm_EndExam,Information,UIEvent,True,StudyManagement,Applications,ConfirmEndExam,DialogEventsData
3931,339959,83640.721922,Event_Save_DefaultStudy,Information,UIEvent,True,StudyManagement,Applications,SaveAndStartNewExam,DialogEventsData
3932,340004,83640.80129,Event_Set_PatientDataEntry,Information,UIEvent,True,Workflow,Applications,Patient,UserWorkflowControls
3933,340005,83640.809979,TSP activated,Information,TspUsage,False,NA,NA,NA,NA
3934,340096,83640.889655,Event_Set_Ecg,Information,UIEvent,True,ImagingAppAcquisition,Applications,Ecg,PhysioAcquisition
3935,340135,83640.908905,Event_Set_CaptureDuration0,Information,UIEvent,True,ImagingAppDisplay,Applications,CaptureDuration,Echo2dPostProcess
3936,340171,83640.921179,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3937,340184,83700.128297,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3938,340198,83700.380291,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3939,340216,83700.684253,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3940,340234,83760.047758,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3941,340247,83760.487088,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3942,340260,83820.010141,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3943,340273,83820.637365,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3944,340286,83880.392828,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3945,340299,83940.296993,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3946,340318,84000.383763,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3947,340331,84060.685084,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3948,340374,84060.699718,Event_Set_CaptureDuration0,Information,UIEvent,True,ImagingAppDisplay,Applications,CaptureDuration,Echo2dPostProcess
3949,340461,84060.724096,Event_Set_CaptureDirection,Information,UIEvent,True,Im,Applications,DirectionOfCapture,ImageCapture
3950,340488,84060.736559,Event_Start_LoopCapture,Information,UIEvent,True,Im,Applications,StartLoopCapture,ImageAcquire
3951,340580,84060.959726,Event_Set_CaptureDuration0,Information,UIEvent,True,ImagingAppDisplay,Applications,CaptureDuration,Echo2dPostProcess
3952,340682,84060.990756,Event_Start_LoopCapture,Information,UIEvent,True,Im,Applications,StartLoopCapture,ImageAcquire
3953,340741,84120.220131,Event_Set_CaptureDuration0,Information,UIEvent,True,ImagingAppDisplay,Applications,CaptureDuration,Echo2dPostProcess
3954,340843,84120.249718,Event_Start_LoopCapture,Information,UIEvent,True,Im,Applications,StartLoopCapture,ImageAcquire
3955,340891,84120.48075,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
3956,340939,84120.521103,Event_SetThumbnailForReview,Information,UIEvent,True,Im,Applications,SetThumbnailForReview,ThumbnailOperations
3957,341109,84120.631612,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3958,341188,84120.908777,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3959,341267,84180.16715,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
3960,341338,84180.422943,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
3961,341381,84180.496587,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3962,341456,84240.022268,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
3963,341566,84240.575583,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3964,341677,84240.844073,Event_Set_MMode,Information,UIEvent,True,WorkflowImagingModes,Applications,MMode,ActiveMode
3965,341739,84300.120647,Event_Set_MmodeStandby,Information,UIEvent,True,ImagingAppAcquisition,Applications,Standby,MmodeAcquisition
3966,341827,84300.659469,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
3967,341929,84360.216164,Event_Do_EndExam,Information,UIEvent,True,StudyManagement,Applications,EndExamState,EndExam
3968,341944,84360.241165,Event_Confirm_EndExam,Information,UIEvent,True,StudyManagement,Applications,ConfirmEndExam,DialogEventsData
3969,341967,84360.283505,Event_Save_DefaultStudy,Information,UIEvent,True,StudyManagement,Applications,SaveAndStartNewExam,DialogEventsData
3970,342012,84360.366729,Event_Set_PatientDataEntry,Information,UIEvent,True,Workflow,Applications,Patient,UserWorkflowControls
3971,342013,84360.377374,TSP activated,Information,TspUsage,False,NA,NA,NA,NA
3972,342104,84360.468053,Event_Set_Ecg,Information,UIEvent,True,ImagingAppAcquisition,Applications,Ecg,PhysioAcquisition
3973,342143,84360.487814,Event_Set_CaptureDuration0,Information,UIEvent,True,ImagingAppDisplay,Applications,CaptureDuration,Echo2dPostProcess
3974,342179,84360.500953,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3975,342192,84360.711861,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3976,342205,84360.96406,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3977,342223,84420.267636,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3978,342241,84420.630904,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3979,342254,84480.070965,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3980,342267,84480.593673,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3981,342280,84540.221378,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3982,342293,84540.975824,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3983,342306,84600.882689,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3984,342389,84600.906817,Event_Set_CaptureDirection,Information,UIEvent,True,Im,Applications,DirectionOfCapture,ImageCapture
3985,342416,84600.920521,Event_Start_LoopCapture,Information,UIEvent,True,Im,Applications,StartLoopCapture,ImageAcquire
3986,342493,84660.142901,Event_Set_DualAcquisitionMode,Information,UIEvent,True,WorkflowImagingControls,Applications,DualAcquisitionMode,MultiPartAcquisition
3987,342542,84660.171794,Event_Step_ActiveMultiPart,Information,UIEvent,True,WorkflowImagingControls,Applications,ActivePart,MultiPartAcquisition
3988,342648,84660.768648,Event_Set_CaptureDuration1,Information,UIEvent,True,ImagingAppDisplay,Applications,CaptureDuration,Echo2dPostProcess
3989,342690,84660.782304,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3990,342703,84660.997572,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3991,342716,84720.253397,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3992,342729,84720.556616,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3993,342742,84720.920511,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3994,342755,84780.360153,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3995,342768,84780.886961,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3996,342781,84840.519727,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3997,342800,84900.279512,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3998,342813,84960.190146,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3999,342826,85020.28085,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
4000,342930,85020.310228,Event_Start_LoopCapture,Information,UIEvent,True,Im,Applications,StartLoopCapture,ImageAcquire
4001,342978,85020.53306,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
4002,343026,85020.57469,Event_SetThumbnailForReview,Information,UIEvent,True,Im,Applications,SetThumbnailForReview,ThumbnailOperations
4003,343196,85020.729104,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
4004,343275,85080.005861,Event_Step_MovePage,Information,UIEvent,True,Im,Applications,CurrentPageIndex,Pagination
4005,343346,85080.288579,Event_Set_GridView,Information,UIEvent,True,Workflow,Applications,GridView,UserWorkflowControls
4006,343391,85080.36982,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
4007,343466,85080.922524,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
4008,343560,85140.432065,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
4009,343689,85140.700725,Event_Set_BiopsyGuideState0,Information,UIEvent,True,ImagingAppDisplay,Applications,BiopsyGuideState,Echo2dPostProcess
4010,343738,85140.729347,Event_Set_BiopsyGuideTypeSelection0,Information,UIEvent,True,ImagingAppDisplay,Applications,BiopsyGuideTypeSelection,Echo2dPostProcess
4011,343898,85140.827814,Event_Set_ActiveTsp1,Information,UIEvent,True,PresetsAndTransducers,Applications,Presets,TspsPerConnection
4012,343899,85140.834313,TSP activated,Information,TspUsage,False,NA,NA,NA,NA
4013,344003,85140.904288,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
4014,344084,85260.036613,Event_Set_SonoCT,Information,UIEvent,True,WorkflowImagingModes,Applications,SonoCT,ActiveMode
4015,344179,85260.544823,Event_Set_BiopsyGuideState0,Information,UIEvent,True,ImagingAppDisplay,Applications,BiopsyGuideState,Echo2dPostProcess
4016,344228,85260.576731,Event_Set_BiopsyGuideTypeSelection0,Information,UIEvent,True,ImagingAppDisplay,Applications,BiopsyGuideTypeSelection,Echo2dPostProcess
4017,344330,85260.819354,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
